SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
關山,臺東縣,34,,良好,1.2,,16,37,12,3,1,46,2,4.22,1.25,2015-08-27 07:00
馬公,澎湖縣,0,,,2.3,0.12,28,,13,5.5,1.7,181,1,6.8,1.34,2015-08-27 07:00
金門,金門縣,34,,良好,0.7,0.3,41,23,15,5.9,1.7,122,2,6.76,.85,2015-08-27 07:00
馬祖,連江縣,42,,良好,2.4,0.24,50,33,20,4.8,1.8,31,2,5.73,.98,2015-08-27 07:00
埔里,南投縣,10,,良好,0.9,0.23,12,10,3,6.1,0.8,188,1,7.84,1.71,2015-08-27 07:00
復興,高雄市,5,,良好,3.2,0.41,2.9,7,2,19,0.6,130,1,23.39,4.41,2015-08-27 07:00
永和,新北市,22,,良好,1.8,0.86,16,20,7,15,1.1,89,1,28.27,12.91,2015-08-27 07:00
竹山,南投縣,9,,良好,1.3,0.19,11,10,7,6.5,1,258,1,7.39,.92,2015-08-27 07:00
中壢,桃園市,36,,良好,3.9,2.01,7.9,32,13,31,1.2,264,2,74.43,43.52,2015-08-27 07:00
三重,新北市,36,,良好,3.1,1.57,,36,7,39,,,1,151.37,112.5,2015-08-27 07:00
冬山,宜蘭縣,25,,良好,2.4,0.35,16,29,,12,1,289,,15.76,3.96,2015-08-27 07:00
宜蘭,宜蘭縣,19,,良好,1.2,0.39,22,17,7,4.1,1,27,1,4.48,.43,2015-08-27 07:00
花蓮,花蓮縣,26,,良好,1.2,0.34,16,29,8,4.9,1.7,242,1,6.44,1.58,2015-08-27 07:00
臺東,臺東縣,26,,良好,0.4,0.33,27,27,8,3.2,1.4,298,1,4.3,1.12,2015-08-27 07:00
恆春,屏東縣,27,,良好,1.2,0.07,33,16,0,2.2,1.2,313,,3.7,1.52,2015-08-27 07:00
潮州,屏東縣,17,,良好,1.2,0.11,20,18,0,2.1,1,65,,2.99,.85,2015-08-27 07:00
屏東,屏東縣,17,,良好,1.3,0.33,20,7,0,7.3,0.5,108,,8.5,1.23,2015-08-27 07:00
小港,高雄市,27,,良好,7.3,0.49,15,33,,19,1.3,90,,21.45,2.53,2015-08-27 07:00
前鎮,高雄市,13,,良好,14,0.36,13,17,0,19,1.3,151,,22.12,3.26,2015-08-27 07:00
前金,高雄市,15,,良好,7.4,0.36,18,13,4,15,1.1,137,1,16.41,1.27,2015-08-27 07:00
左營,高雄市,17,,良好,2.2,0.34,21,13,2,12,0.8,137,1,12.81,1.23,2015-08-27 07:00
楠梓,高雄市,19,,良好,5.4,0.42,6.7,21,0,25,1.2,171,,31.8,6.89,2015-08-27 07:00
林園,高雄市,21,,良好,2.2,0.22,26,16,1,6.4,1.2,131,1,7.79,1.43,2015-08-27 07:00
鳳山,高雄市,20,,良好,2.1,0.34,23,19,0,7.5,1.3,98,,8.91,1.44,2015-08-27 07:00
仁武,高雄市,20,,良好,2,0.22,24,14,0,8.4,1.5,157,1,9.41,1.06,2015-08-27 07:00
橋頭,高雄市,14,,良好,2.1,0.27,17,4,0,12,1.6,118,,13.29,1.71,2015-08-27 07:00
美濃,高雄市,0,,,1.1,0.2,17,5,2,4,0.7,70,1,5.74,1.76,2015-08-27 07:00
臺南,臺南市,21,,良好,0.8,0.24,25,7,0,5.5,2.1,144,1,6.78,1.29,2015-08-27 07:00
安南,臺南市,19,,良好,3.2,0.25,19,12,0,11,2,152,1,12.8,1.8,2015-08-27 07:00
新營,臺南市,18,,良好,2.3,0.24,22,18,2,3.5,1.7,201,1,4.27,.75,2015-08-27 07:00
嘉義,嘉義市,11,,良好,1.4,0.31,13,4,0,4.4,0.8,228,1,5.91,1.48,2015-08-27 07:00
