SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,50,,良好,3.4,0.26,38,44,11,2.7,1.5,39,2,3.86,1.16,2015-10-03 00:00
三重,新北市,46,,良好,2.2,1.17,,45,0,28,,,2,70.09,42.55,2015-10-03 00:00
三義,苗栗縣,44,,良好,1.8,0.69,3.3,44,24,21,0.7,199,3,27.32,6.1,2015-10-03 00:00
土城,新北市,29,,良好,1.7,0.47,21,20,12,10,2,164,2,11.19,.75,2015-10-03 00:00
士林,臺北市,26,,良好,1.1,0.27,32,28,11,5.1,3.5,98,2,6.59,1.53,2015-10-03 00:00
大同,臺北市,48,,良好,2.2,0.93,,39,8,22,,,2,38.34,16.79,2015-10-03 00:00
大里,臺中市,52,懸浮微粒,普通,2.5,0.78,7.1,67,34,31,1.6,183,3,33,2.35,2015-10-03 00:00
大園,桃園市,49,,良好,2.5,0.34,20,41,15,15,4.1,56,2,18.09,2.81,2015-10-03 00:00
大寮,高雄市,24,,良好,12,0.8,28,11,8,23,,,1,25.21,1.93,2015-10-03 00:00
小港,高雄市,65,懸浮微粒,普通,7.9,1.09,19,84,49,35,1.4,49,4,35.5,.62,2015-10-03 00:00
中山,臺北市,35,,良好,2.2,0.53,19,31,13,16,2.6,116,2,19.89,3.82,2015-10-03 00:00
中壢,桃園市,41,,良好,3.7,1.1,17,36,14,19,1.4,267,2,30.54,11.95,2015-10-03 00:00
仁武,高雄市,76,懸浮微粒,普通,3.7,0.67,34,107,38,20,2.1,317,3,21.23,.76,2015-10-03 00:00
斗六,雲林縣,56,懸浮微粒,普通,3.9,0.48,17,52,22,19,1.1,303,3,22.13,3.2,2015-10-03 00:00
冬山,宜蘭縣,17,,良好,2.9,0.49,21,10,16,,1.1,240,,,,2015-10-03 00:00
古亭,臺北市,41,,良好,1.1,0.4,17,33,7,12,2.8,58,1,13.99,2.43,2015-10-03 00:00
