SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,44,,良好,2.5,0.28,30,34,24,10,2.9,37,3,2015-04-10 04:00
三重,新北市,30,,良好,1.2,0.5,,27,0,13,,,1,2015-04-10 04:00
三義,苗栗縣,29,,良好,1.3,0.28,26,23,12,4.9,3.5,33,2,2015-04-10 04:00
土城,新北市,39,,良好,1.2,0.19,47,6,2,4.8,0.8,171,1,2015-04-10 04:00
士林,臺北市,33,,良好,0.6,0.21,39,,2,5.4,1.4,137,1,2015-04-10 04:00
大同,臺北市,30,,良好,1.5,0.57,,23,6,14,,,1,2015-04-10 04:00
大里,臺中市,42,,良好,2.9,0.27,14,19,12,14,0.9,0.8,2,2015-04-10 04:00
大園,桃園市,40,,良好,1.5,0.18,48,17,9,5.5,2.8,84,1,2015-04-10 04:00
大寮,高雄市,60,懸浮微粒,普通,5.8,0.58,7.5,89,55,27,1.5,309,5,2015-04-10 04:00
小港,高雄市,64,懸浮微粒,普通,9,0.62,2.3,101,50,39,1.3,351,3,2015-04-10 04:00
中山,臺北市,37,,良好,1,0.22,44,11,6,5.2,2.6,129,1,2015-04-10 04:00
中壢,桃園市,38,,良好,3.5,0.29,36,34,,15,1,265,,2015-04-10 04:00
仁武,高雄市,74,懸浮微粒,普通,7.2,0.6,4.5,124,36,29,1.3,313,3,2015-04-10 04:00
斗六,雲林縣,48,,良好,3.4,0.34,14,37,30,17,1.4,39,3,2015-04-10 04:00
冬山,宜蘭縣,16,,良好,1.3,0.3,15,18,4,8.3,0.7,236,1,2015-04-10 04:00
古亭,臺北市,34,,良好,1.4,0.19,41,4,12,5.2,2.4,108,1,2015-04-10 04:00
左營,高雄市,62,懸浮微粒,普通,5.4,0.55,9.4,87,39,23,2.3,311,3,2015-04-10 04:00
平鎮,桃園市,32,,良好,2.8,0.24,38,17,10,11,2.9,103,1,2015-04-10 04:00
永和,新北市,38,,良好,1.6,0.21,46,2,4,4.6,1.5,118,1,2015-04-10 04:00
安南,臺南市,58,懸浮微粒,普通,6.4,0.51,12,52,29,22,3.2,31,3,2015-04-10 04:00
朴子,嘉義縣,61,懸浮微粒,普通,4,0.39,18,60,25,15,2.5,65,3,2015-04-10 04:00
汐止,新北市,38,,良好,1.1,0.17,46,6,9,4.5,1.6,65,1,2015-04-10 04:00
竹山,南投縣,54,懸浮微粒,普通,2.8,0.37,13,45,30,16,1.4,60,4,2015-04-10 04:00
竹東,新竹縣,30,,良好,1.9,0.2,36,20,11,5.9,1.1,46,2,2015-04-10 04:00
西屯,臺中市,43,,良好,1.6,0.29,25,34,11,9.6,3,41,2,2015-04-10 04:00
沙鹿,臺中市,41,,良好,1.5,0.26,30,34,11,8.6,4.2,24,2,2015-04-10 04:00
宜蘭,宜蘭縣,31,,良好,2.1,0.23,16,27,10,3.4,0.7,230,1,2015-04-10 04:00
忠明,臺中市,34,,良好,3.1,0.32,18,25,15,13,1.3,3.8,2,2015-04-10 04:00
松山,臺北市,40,,良好,1.7,0.21,48,10,0,4.1,1.7,70,1,2015-04-10 04:00
板橋,新北市,35,,良好,1.1,0.25,43,12,6,7.7,1.5,145,1,2015-04-10 04:00
林口,新北市,41,,良好,1,0.17,49,11,5,2.2,1.5,135,1,2015-04-10 04:00
林園,高雄市,52,懸浮微粒,普通,6.2,0.49,18,64,42,18,1.6,31,3,2015-04-10 04:00
花蓮,花蓮縣,22,,良好,1,0.23,27,18,4,3,2.1,240,1,2015-04-10 04:00
金門,金門縣,55,懸浮微粒,普通,9.6,0.36,25,71,27,16,2.1,55,3,2015-04-10 04:00
前金,高雄市,66,懸浮微粒,普通,5.8,0.57,11,97,55,29,1.4,340,4,2015-04-10 04:00
前鎮,高雄市,59,懸浮微粒,普通,5.6,0.64,3.2,73,36,33,1.5,324,3,2015-04-10 04:00
南投,南投縣,52,懸浮微粒,普通,2.2,0.35,14,48,23,16,0.6,76,3,2015-04-10 04:00
屏東,屏東縣,56,懸浮微粒,普通,3.8,0.48,18,69,31,16,1.1,261,3,2015-04-10 04:00
恆春,屏東縣,39,,良好,0.9,0.18,46,24,4,2.1,6.4,30,1,2015-04-10 04:00
美濃,高雄市,56,懸浮微粒,普通,3,0.52,17,84,29,14,0.7,275,3,2015-04-10 04:00
苗栗,苗栗縣,56,懸浮微粒,普通,1.9,0.29,29,54,17,8.4,2.3,50,2,2015-04-10 04:00
埔里,南投縣,35,,良好,1.5,0.35,22,32,25,14,0.7,303,3,2015-04-10 04:00
桃園,桃園市,36,,良好,2.3,0.2,43,8,5,6.2,1,122,1,2015-04-10 04:00
馬公,澎湖縣,36,,良好,1.5,0.23,43,20,10,2.4,5.1,93,1,2015-04-10 04:00
馬祖,連江縣,37,,良好,1.9,0.22,44,13,9,3.2,3.5,67,1,2015-04-10 04:00
基隆,基隆市,42,,良好,0.7,0.19,50,6,4,2,1,84,1,2015-04-10 04:00
崙背,雲林縣,50,,良好,3.5,0.3,27,36,19,10,2.2,42,3,2015-04-10 04:00
淡水,新北市,33,,良好,1.6,0.18,40,16,0,2.8,,,1,2015-04-10 04:00
麥寮,雲林縣,55,懸浮微粒,普通,6.2,0.47,20,50,34,19,3.1,42,3,2015-04-10 04:00
善化,臺南市,55,懸浮微粒,普通,6.8,0.52,8.2,43,33,25,3.8,32,4,2015-04-10 04:00
復興,高雄市,62,懸浮微粒,普通,3.8,0.7,2.7,82,50,23,0.6,230,4,2015-04-10 04:00
湖口,新竹縣,39,,良好,1.9,0.16,47,16,6,2.4,1.8,79,1,2015-04-10 04:00
菜寮,新北市,26,,良好,1.8,0.22,32,9,3,7.9,2.3,144,1,2015-04-10 04:00
陽明,臺北市,42,,良好,1.5,0.17,50,2,0,0.6,,,,2015-04-10 04:00
新竹,新竹市,34,,良好,1.5,0.22,41,23,20,7.6,1.3,75,2,2015-04-10 04:00
新店,新北市,36,,良好,1.4,0.18,43,6,8,4.2,0.9,139,2,2015-04-10 04:00
新莊,新北市,32,,良好,2.8,0.19,38,11,5,8.2,0.7,147,1,2015-04-10 04:00
新港,嘉義縣,51,懸浮微粒,普通,2.8,0.3,28,41,18,6.9,2.6,321,3,2015-04-10 04:00
新營,臺南市,58,懸浮微粒,普通,4.2,0.37,19,52,24,17,2.9,40,3,2015-04-10 04:00
楠梓,高雄市,73,懸浮微粒,普通,2.5,0.55,6.7,103,28,25,2.1,303,3,2015-04-10 04:00
萬里,新北市,45,,良好,2,0.17,54,24,4,1.5,2.1,49,1,2015-04-10 04:00
萬華,臺北市,37,,良好,1.1,0.22,44,11,5,6.7,1.9,119,1,2015-04-10 04:00
嘉義,嘉義市,0,,,4.5,0.35,16,54,35,16,1.7,45,,2015-04-10 02:00
彰化,彰化縣,31,,良好,3.6,0.31,21,17,11,14,1.3,36,2,2015-04-10 04:00
臺西,雲林縣,33,,良好,3.7,0.38,26,37,24,13,4.2,47,2,2015-04-10 04:00
臺東,臺東縣,31,,良好,1.7,0.24,37,11,0,2,1.6,298,1,2015-04-10 04:00
臺南,臺南市,56,懸浮微粒,普通,7.2,0.57,12,48,19,24,2.8,51,3,2015-04-10 04:00
鳳山,高雄市,72,懸浮微粒,普通,11,0.62,3.3,123,55,31,1.4,309,4,2015-04-10 04:00
潮州,屏東縣,55,懸浮微粒,普通,1.7,0.29,26,39,23,12,1.5,259,3,2015-04-10 04:00
線西,彰化縣,38,,良好,2.5,0.31,32,27,20,8.4,3.8,43,3,2015-04-10 04:00
橋頭,高雄市,67,懸浮微粒,普通,5.9,0.58,5.7,88,46,26,2.2,314,4,2015-04-10 04:00
頭份,苗栗縣,39,,良好,1.1,0.23,35,32,15,16,1.5,70,2,2015-04-10 04:00
龍潭,桃園市,33,,良好,2.6,0.2,40,22,13,7.6,2.2,83,2,2015-04-10 04:00
豐原,臺中市,19,,良好,1.5,0.24,23,1,7,5.3,1.3,45,2,2015-04-10 04:00
關山,臺東縣,17,,良好,1.1,,20,18,12,2.1,0.5,25,1,2015-04-10 04:00
觀音,桃園市,35,,良好,5,0.18,42,36,8,10,3.6,84,1,2015-04-10 04:00
