SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,22,,良好,2.7,0.19,5.8,27,19,10,1.9,131,,2015-04-29 05:00
三重,新北市,56,懸浮微粒,普通,2.8,0.9,,67,31,20,,,3,2015-04-29 05:00
三義,苗栗縣,32,,良好,4.3,0.26,5.2,38,25,15,1.7,207,2,2015-04-29 05:00
土城,新北市,44,,良好,3.1,0.34,2.1,50,33,18,1.2,130,3,2015-04-29 05:00
士林,臺北市,33,,良好,3.2,0.24,32,41,28,6.7,0.8,118,2,2015-04-29 05:00
大同,臺北市,54,懸浮微粒,普通,3.5,0.89,,68,29,16,,,3,2015-04-29 05:00
大里,臺中市,37,,良好,3.4,0.2,3.6,35,22,17,1.2,169,2,2015-04-29 05:00
大園,桃園市,47,,良好,3.3,0.25,27,33,24,8.1,1.6,247,3,2015-04-29 05:00
大寮,高雄市,40,,良好,3.9,0.25,2.9,39,19,14,0.8,261,3,2015-04-29 05:00
小港,高雄市,50,,良好,16,0.22,3.1,50,23,23,2,274,2,2015-04-29 05:00
中山,臺北市,39,,良好,3.4,0.37,25,38,30,11,1.4,170,3,2015-04-29 05:00
中壢,桃園市,54,懸浮微粒,普通,4.5,0.4,21,68,22,14,0.9,165,2,2015-04-29 05:00
仁武,高雄市,50,,良好,4.7,0.29,4.3,47,28,19,1,306,3,2015-04-29 05:00
斗六,雲林縣,36,,良好,2.3,0.24,5.2,36,18,16,1.1,115,2,2015-04-29 05:00
冬山,宜蘭縣,54,懸浮微粒,普通,1.6,0.37,30,43,34,6.5,1.9,29,4,2015-04-29 05:00
古亭,臺北市,55,懸浮微粒,普通,2,0.34,13,65,34,11,1.3,171,3,2015-04-29 05:00
左營,高雄市,53,懸浮微粒,普通,5.4,0.27,9.4,64,22,15,0.9,296,2,2015-04-29 05:00
平鎮,桃園市,50,,良好,3.1,0.27,25,50,28,11,1.5,223,3,2015-04-29 05:00
永和,新北市,47,,良好,1.3,0.45,15,49,29,13,0.8,169,3,2015-04-29 05:00
安南,臺南市,45,,良好,2.2,0.24,12,45,22,9.4,1.4,10,2,2015-04-29 05:00
朴子,嘉義縣,43,,良好,1.8,0.18,6.4,43,19,6.6,1.2,26,2,2015-04-29 05:00
汐止,新北市,43,,良好,3.9,0.37,11,44,27,16,1.6,215,3,2015-04-29 05:00
竹山,南投縣,53,懸浮微粒,普通,2,0.22,4.1,50,26,11,0.7,243,3,2015-04-29 05:00
竹東,新竹縣,38,,良好,2.8,0.22,13,35,31,8.9,0.6,111,2,2015-04-29 05:00
西屯,臺中市,36,,良好,3.5,0.18,8.9,33,16,16,0.7,183,2,2015-04-29 05:00
沙鹿,臺中市,40,,良好,2.6,0.17,15,42,18,9.8,1.3,162,2,2015-04-29 05:00
宜蘭,宜蘭縣,50,,良好,0.7,0.28,14,39,33,3.8,1.2,332,,2015-04-29 05:00
忠明,臺中市,35,,良好,3.7,0.2,11,28,25,11,1.5,193,2,2015-04-29 05:00
松山,臺北市,47,,良好,1.8,0.33,24,38,27,9.6,2,192,3,2015-04-29 05:00
板橋,新北市,52,懸浮微粒,普通,7.8,0.36,12,65,33,17,0.9,160,3,2015-04-29 05:00
林口,新北市,54,懸浮微粒,普通,4.6,0.24,20,54,33,13,1.6,177,3,2015-04-29 05:00
林園,高雄市,37,,良好,8.2,0.26,7.5,38,31,15,0.7,245,3,2015-04-29 05:00
花蓮,花蓮縣,50,,良好,2,0.3,19,39,17,3.6,1.2,264,2,2015-04-29 05:00
金門,金門縣,50,,良好,4.6,0.26,7.6,54,26,18,0.6,219,3,2015-04-29 05:00
前金,高雄市,49,,良好,2.9,0.26,10,50,15,12,1.2,306,2,2015-04-29 05:00
前鎮,高雄市,44,,良好,7.4,0.28,5.5,38,13,18,1.4,303,2,2015-04-29 05:00
南投,南投縣,40,,良好,2.1,0.29,2.2,39,20,12,1.3,162,2,2015-04-29 05:00
屏東,屏東縣,46,,良好,2,0.31,11,54,14,12,0.8,288,2,2015-04-29 05:00
恆春,屏東縣,44,,良好,2.1,0.23,16,50,23,7.2,2.5,318,2,2015-04-29 05:00
美濃,高雄市,26,,良好,1.7,0.19,5.8,26,8,6.5,0.5,12,1,2015-04-29 05:00
苗栗,苗栗縣,56,懸浮微粒,普通,4.9,0.25,8.8,67,14,13,1.4,212,2,2015-04-29 05:00
埔里,南投縣,41,,良好,1.3,0.22,7.8,40,32,8.5,0.8,170,3,2015-04-29 05:00
