SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
麥寮,雲林縣,26,,良好,0.9,0.21,19,32,9,7.8,1.3,28,1,2015-05-25 06:00
關山,臺東縣,11,,良好,0.9,,13,1,3,1.1,0.6,47,1,2015-05-25 06:00
馬公,澎湖縣,39,,良好,0.9,0.15,47,16,12,0.8,2.9,75,1,2015-05-25 06:00
金門,金門縣,50,,良好,8.5,0.39,34,76,36,11,2,60,2,2015-05-25 06:00
馬祖,連江縣,42,,良好,1.4,0.15,51,32,11,2.5,2.7,84,2,2015-05-25 06:00
埔里,南投縣,11,,良好,0.7,0.22,13,10,7,7.1,0.7,321,1,2015-05-25 06:00
復興,高雄市,22,,良好,2,0.16,10,16,6,6.6,1,205,1,2015-05-25 06:00
竹山,南投縣,17,,良好,2.4,0.2,11,21,0,7.1,0.6,247,1,2015-05-25 06:00
中壢,桃園市,22,,良好,2.3,0.4,22,26,13,20,0.7,267,1,2015-05-25 06:00
三重,新北市,26,,良好,1.1,0.64,,18,0,23,,,1,2015-05-25 06:00
冬山,宜蘭縣,27,,良好,1.4,0.18,32,4,3,5.4,1,207,1,2015-05-25 06:00
陽明,臺北市,36,,良好,1.4,0.15,43,4,2,0.3,,,1,2015-05-25 06:00
花蓮,花蓮縣,30,,良好,1.2,0.21,36,12,7,3.5,2.2,51,1,2015-05-25 06:00
臺東,臺東縣,32,,良好,0.8,0.2,39,6,0,1.4,1.1,47,1,2015-05-25 06:00
恆春,屏東縣,26,,良好,1,0.07,31,15,5,0,6.7,314,1,2015-05-25 06:00
潮州,屏東縣,23,,良好,4.3,0.45,27,12,,12,1.5,305,1,2015-05-25 06:00
屏東,屏東縣,29,,良好,1.6,0.14,35,9,3,4.9,2.3,269,1,2015-05-25 06:00
小港,高雄市,25,,良好,5,0.15,29,27,4,10,3.3,275,1,2015-05-25 06:00
前鎮,高雄市,25,,良好,2.7,0.14,30,15,0,10,2.2,297,1,2015-05-25 06:00
前金,高雄市,32,,良好,1.4,0.13,39,16,7,2.7,2.6,290,1,2015-05-25 06:00
左營,高雄市,33,,良好,2.2,0.13,40,20,3,2.2,2.3,275,1,2015-05-25 06:00
楠梓,高雄市,32,,良好,1.2,0.11,38,30,0,2.8,1.2,256,,2015-05-25 06:00
林園,高雄市,33,,良好,1.1,0.05,40,19,0,2.1,3.9,292,1,2015-05-25 06:00
大寮,高雄市,27,,良好,1.1,0.11,33,2,2,5.8,1.6,303,1,2015-05-25 06:00
鳳山,高雄市,29,,良好,0.9,0.17,35,17,1,3.3,1.6,288,1,2015-05-25 06:00
仁武,高雄市,30,,良好,1.3,0.13,36,15,0,4.9,2.2,264,1,2015-05-25 06:00
橋頭,高雄市,30,,良好,1.2,0.14,36,11,0,3.4,2.2,274,,2015-05-25 06:00
美濃,高雄市,0,,,0.9,0.1,30,5,5,2.3,0.7,151,1,2015-05-25 06:00
臺南,臺南市,22,,良好,1.3,0.27,27,2,0,5.7,0.5,177,,2015-05-25 06:00
安南,臺南市,23,,良好,1.9,0.18,11,13,0,8.6,0.4,186,,2015-05-25 06:00
善化,臺南市,21,,良好,1.2,0.14,25,8,3,5,1.2,87,1,2015-05-25 06:00
新營,臺南市,20,,良好,1.1,0.18,24,10,1,5.6,1.2,197,1,2015-05-25 06:00
嘉義,嘉義市,19,,良好,2.9,0.2,23,5,2,5.8,1.8,214,1,2015-05-25 06:00
臺西,雲林縣,22,,良好,1.7,0.18,26,17,8,6,1.6,52,1,2015-05-25 06:00
朴子,嘉義縣,20,,良好,1.2,0.23,24,20,6,7.4,1.1,223,1,2015-05-25 06:00
崙背,雲林縣,20,,良好,1.4,0.18,25,13,3,4.5,1.1,329,1,2015-05-25 06:00
斗六,雲林縣,20,,良好,1.9,0.22,24,21,0,7.7,1.1,254,1,2015-05-25 06:00
