SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,79,懸浮微粒,普通,1.6,0.15,50,121,6,2.3,4.5,191,1,4.54,2.25,2015-07-05 11:00
關山,臺東縣,23,,良好,1.4,,19,21,12,2.1,2.4,131,1,2.9,.78,2015-07-05 11:00
馬公,澎湖縣,47,,良好,-0.1,0.18,56,23,18,2.4,4.5,135,2,3.51,1.13,2015-07-05 11:00
金門,金門縣,62,懸浮微粒,普通,5.5,0.26,70,84,22,7.5,2.8,53,2,9.03,1.53,2015-07-05 11:00
馬祖,連江縣,47,,良好,2.4,0.16,56,,,3.2,5.1,69,1,5.78,2.59,2015-07-05 11:00
埔里,南投縣,38,,良好,0.9,0.15,45,27,16,3.6,2,321,2,4.79,1.21,2015-07-05 11:00
復興,高雄市,52,懸浮微粒,普通,2.9,0.86,25,60,39,11,0.8,232,4,11.52,1.02,2015-07-05 11:00
永和,新北市,16,,良好,1,0.24,20,11,6,3.5,4.1,172,1,8.3,4.78,2015-07-05 11:00
竹山,南投縣,51,臭氧,普通,2.7,0.23,62,45,20,4.9,1.2,206,2,5.22,.3,2015-07-05 11:00
中壢,桃園市,35,,良好,2.5,1.04,24,39,10,18,1.8,216,1,27.19,9.07,2015-07-05 11:00
三重,新北市,28,,良好,2.3,0.93,,17,6,15,,,1,44.21,29.32,2015-07-05 11:00
冬山,宜蘭縣,18,,良好,4,0.14,21,16,9,3.6,5.1,128,1,6.06,2.44,2015-07-05 11:00
宜蘭,宜蘭縣,25,,良好,1.6,0.15,21,20,0,2.7,5.2,120,1,4.51,1.79,2015-07-05 11:00
陽明,臺北市,16,,良好,2.3,0.08,20,7,2,1.4,,,1,2.33,.94,2015-07-05 11:00
花蓮,花蓮縣,19,,良好,3.6,0.18,23,20,12,6.4,4.1,97,2,10.53,4.1,2015-07-05 11:00
臺東,臺東縣,20,,良好,0.3,0.2,22,21,3,4.1,3.4,81,1,7.74,3.66,2015-07-05 11:00
恆春,屏東縣,19,,良好,0.7,0.07,23,16,0,1.7,7.6,51,1,2.26,.54,2015-07-05 11:00
潮州,屏東縣,74,臭氧,普通,9.9,0.6,89,90,56,9.1,2.7,245,3,10.2,1.11,2015-07-05 11:00
屏東,屏東縣,65,臭氧,普通,7.1,0.53,79,93,41,7.1,0.8,207,4,7.87,.73,2015-07-05 11:00
小港,高雄市,62,懸浮微粒,普通,8.4,0.38,73,79,47,18,2.9,271,4,21.83,3.78,2015-07-05 11:00
前鎮,高雄市,58,懸浮微粒,普通,11,0.36,60,75,32,19,2.4,285,3,22.58,3.52,2015-07-05 11:00
前金,高雄市,64,懸浮微粒,普通,2.6,0.35,71,91,32,6.8,3,317,3,8.09,1.24,2015-07-05 11:00
左營,高雄市,59,懸浮微粒,普通,2.7,0.28,66,68,35,6.6,4.3,293,3,8.13,1.55,2015-07-05 11:00
楠梓,高雄市,58,臭氧,普通,2.3,0.31,70,65,24,4.6,1.9,349,2,5.05,.42,2015-07-05 11:00
林園,高雄市,75,臭氧,普通,8.8,0.45,90,72,55,12,3.1,220,7,13,1.22,2015-07-05 11:00
大寮,高雄市,77,臭氧,普通,12,0.65,92,87,58,13,2.9,187,5,14.65,1.32,2015-07-05 11:00
鳳山,高雄市,71,臭氧,普通,3,0.49,85,92,43,14,2.1,276,3,15.64,1.68,2015-07-05 11:00
仁武,高雄市,62,懸浮微粒,普通,2.6,0.31,70,75,27,8.8,2.2,271,3,10.06,1.29,2015-07-05 11:00
橋頭,高雄市,58,臭氧,普通,2.4,0.31,70,64,25,6.1,2.1,310,3,7.7,1.64,2015-07-05 11:00
美濃,高雄市,50,,良好,1.6,0.24,52,50,23,3.8,2,228,3,5.19,1.39,2015-07-05 11:00
臺南,臺南市,54,懸浮微粒,普通,1.8,0.33,59,71,21,5.4,3.1,336,2,6.83,1.4,2015-07-05 11:00
安南,臺南市,51,懸浮微粒,普通,1.7,0.21,58,55,23,4.2,3.6,355,2,4.39,.19,2015-07-05 11:00
善化,臺南市,50,,良好,2.2,0.23,55,60,25,5.6,4.8,348,2,6.81,1.25,2015-07-05 11:00
新營,臺南市,58,懸浮微粒,普通,2.2,0.27,53,82,28,6.3,3.4,350,2,7.23,.92,2015-07-05 11:00
嘉義,嘉義市,52,懸浮微粒,普通,1.9,0.31,56,66,32,6.7,3.4,341,3,7.08,.35,2015-07-05 11:00
臺西,雲林縣,47,,良好,3.2,0.17,53,46,17,5,7.7,52,2,5.46,.44,2015-07-05 11:00
朴子,嘉義縣,63,懸浮微粒,普通,2.6,0.2,54,89,22,4.2,4.4,314,2,6.17,2,2015-07-05 11:00
新港,嘉義縣,51,懸浮微粒,普通,2.6,0.2,51,70,26,5,4.2,285,2,5.5,.52,2015-07-05 11:00
崙背,雲林縣,58,懸浮微粒,普通,2.2,0.22,45,69,34,4.5,3.9,314,3,5.78,1.32,2015-07-05 11:00
斗六,雲林縣,48,,良好,3.9,0.37,58,52,34,8.9,2.9,11,2,9.24,.32,2015-07-05 11:00
南投,南投縣,55,臭氧,普通,1.4,0.28,66,48,20,5.4,2.2,41,2,5.7,.32,2015-07-05 11:00
二林,彰化縣,48,,良好,3.7,0.13,48,46,23,3,5,315,2,4.54,1.52,2015-07-05 11:00
線西,彰化縣,47,,良好,2.6,0.13,52,55,15,2,5.1,133,2,2.94,.96,2015-07-05 11:00
彰化,彰化縣,37,,良好,3.2,0.21,41,40,19,6.2,4,302,2,7.3,1.14,2015-07-05 11:00
西屯,臺中市,35,,良好,1.4,0.11,42,43,11,2.7,3.8,305,2,4.32,1.58,2015-07-05 11:00
忠明,臺中市,32,,良好,1.7,0.18,38,30,13,7,2.7,302,2,8.43,1.42,2015-07-05 11:00
大里,臺中市,34,,良好,2.1,0.21,41,32,20,7.6,2.9,300,,9.58,2.01,2015-07-05 11:00
豐原,臺中市,28,,良好,3.9,0.19,33,38,11,8.1,2.2,317,1,10.47,2.39,2015-07-05 11:00
三義,苗栗縣,30,,良好,2.7,0.19,36,28,10,6.9,2.4,318,,8.48,1.58,2015-07-05 11:00
苗栗,苗栗縣,35,,良好,2.4,0.21,41,34,9,6.1,1.7,304,2,7.4,1.32,2015-07-05 11:00
頭份,苗栗縣,39,,良好,2.7,0.24,47,44,8,7.6,2,294,1,9.01,1.39,2015-07-05 11:00
新竹,新竹市,43,,良好,1.2,0.25,51,24,13,6.4,2.1,277,2,8.05,1.63,2015-07-05 11:00
竹東,新竹縣,39,,良好,1.4,0.18,47,26,5,4.4,2.3,218,1,5.9,1.5,2015-07-05 11:00
湖口,新竹縣,41,,良好,1.3,0.2,49,24,9,4.7,2,224,1,6.9,2.21,2015-07-05 11:00
龍潭,桃園市,29,,良好,0.5,0.24,34,31,8,4.2,1.6,120,1,6.56,2.37,2015-07-05 11:00
平鎮,桃園市,29,,良好,1.3,0.19,35,22,16,5.1,2.3,96,1,6.39,1.33,2015-07-05 11:00
觀音,桃園市,40,,良好,5.4,0.1,25,45,8,5,5.4,49,1,8.19,3.23,2015-07-05 11:00
大園,桃園市,23,,良好,1.5,0.16,28,21,2,7.8,5.6,93,1,10.58,2.76,2015-07-05 11:00
桃園,桃園市,22,,良好,2.2,0.22,27,15,17,4.2,3.5,102,2,6.36,2.21,2015-07-05 11:00
大同,臺北市,30,,良好,1.6,0.79,,27,6,15,,,1,48.57,33.19,2015-07-05 11:00
松山,臺北市,17,,良好,1.3,0.16,19,13,4,4.3,2.4,104,1,8.54,4.27,2015-07-05 11:00
古亭,臺北市,29,,良好,1.2,0.16,19,26,1,4.7,4.1,96,1,7.7,3.01,2015-07-05 11:00
萬華,臺北市,18,,良好,0.7,0.18,18,19,0,6.4,3.3,110,1,12.2,5.81,2015-07-05 11:00
