SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,64,臭氧,普通,6.6,0.36,77,70,36,10,4.9,88,3,2015-04-13 16:00
三重,新北市,64,懸浮微粒,普通,2.7,1.53,,109,32,48,,,3,2015-04-13 16:00
三義,苗栗縣,78,臭氧,普通,3.2,0.34,94,60,34,8.6,6,42,3,2015-04-13 16:00
土城,新北市,63,臭氧,普通,5.5,0.47,76,56,39,13,1.5,140,3,2015-04-13 16:00
士林,臺北市,61,臭氧,普通,2.2,0.39,73,41,29,10,3.3,124,3,2015-04-13 16:00
大同,臺北市,61,懸浮微粒,普通,3.4,1.61,,86,43,52,,,3,2015-04-13 16:00
大里,臺中市,0,,,2.5,0.35,97,72,25,13,4.1,13,2,2015-04-13 16:00
大園,桃園市,0,,,,,,,,,4.9,61,,2015-04-13 16:00
大寮,高雄市,70,臭氧,普通,3.8,0.36,84,,,16,2.2,278,3,2015-04-13 16:00
小港,高雄市,67,臭氧,普通,2.9,0.38,80,76,41,15,3.6,306,3,2015-04-13 16:00
中山,臺北市,60,懸浮微粒,普通,2.4,0.61,61,81,29,23,2.4,107,3,2015-04-13 16:00
中壢,桃園市,62,懸浮微粒,普通,4.1,0.9,55,73,34,32,1.5,278,3,2015-04-13 16:00
仁武,高雄市,64,懸浮微粒,普通,3.4,0.39,74,92,32,22,2.2,308,3,2015-04-13 16:00
斗六,雲林縣,72,臭氧,普通,4.2,0.36,87,88,38,12,3.9,39,3,2015-04-13 16:00
冬山,宜蘭縣,60,臭氧,普通,2.9,0.4,72,60,33,9.2,0.8,170,3,2015-04-13 16:00
古亭,臺北市,52,懸浮微粒,普通,6.6,0.52,62,70,35,21,3,91,3,2015-04-13 16:00
左營,高雄市,65,臭氧,普通,3.3,0.25,78,81,38,10,4.7,290,3,2015-04-13 16:00
平鎮,桃園市,58,臭氧,普通,3.7,0.4,70,71,32,15,2.7,54,2,2015-04-13 16:00
永和,新北市,52,臭氧,普通,5.6,0.7,62,61,31,24,2.8,87,3,2015-04-13 16:00
安南,臺南市,70,臭氧,普通,3.4,0.3,84,95,28,7.9,4.1,315,3,2015-04-13 16:00
朴子,嘉義縣,70,懸浮微粒,普通,,0.27,61,117,33,6.4,4,94,3,2015-04-13 16:00
汐止,新北市,58,臭氧,普通,8.8,0.39,69,66,32,13,2.8,42,3,2015-04-13 16:00
竹山,南投縣,82,臭氧,普通,3.6,0.3,98,82,35,10,3.6,291,3,2015-04-13 16:00
竹東,新竹縣,79,臭氧,普通,2.6,0.38,95,68,36,12,1.4,78,3,2015-04-13 16:00
西屯,臺中市,81,臭氧,普通,2.6,0.34,97,69,40,10,6.3,311,3,2015-04-13 16:00
沙鹿,臺中市,69,臭氧,普通,2.7,0.3,83,73,28,8,5.9,350,3,2015-04-13 16:00
宜蘭,宜蘭縣,56,臭氧,普通,3.1,0.48,68,71,30,8.9,1.5,267,3,2015-04-13 16:00
忠明,臺中市,74,臭氧,普通,3,0.39,88,66,39,,3.3,320,3,2015-04-13 16:00
松山,臺北市,63,臭氧,普通,3,0.43,75,67,24,13,2.5,60,2,2015-04-13 16:00
板橋,新北市,58,臭氧,普通,4.9,0.54,69,70,32,23,3.1,88,3,2015-04-13 16:00
林口,新北市,65,臭氧,普通,2.7,0.36,78,73,32,10,2,89,3,2015-04-13 16:00
林園,高雄市,72,臭氧,普通,6.1,0.31,86,91,38,15,3.2,261,3,2015-04-13 16:00
花蓮,花蓮縣,45,,良好,2.1,0.48,52,55,16,15,1.9,314,2,2015-04-13 16:00
金門,金門縣,86,懸浮微粒,普通,2.7,0.34,90,90,42,8.6,3.8,115,6,2015-04-13 16:00
前金,高雄市,66,臭氧,普通,5.2,0.32,80,101,14,12,4.4,305,2,2015-04-13 16:00
前鎮,高雄市,66,臭氧,普通,2.8,0.33,80,94,29,12,3.1,298,2,2015-04-13 16:00
南投,南投縣,78,臭氧,普通,1.8,0.4,93,71,27,14,2.6,303,3,2015-04-13 16:00
屏東,屏東縣,79,臭氧,普通,3.9,0.41,94,56,22,12,2,244,2,2015-04-13 16:00
恆春,屏東縣,42,,良好,,,,57,19,,,,2,2015-04-13 16:00
美濃,高雄市,75,臭氧,普通,2.1,0.32,90,40,31,10,1.6,290,3,2015-04-13 16:00
苗栗,苗栗縣,69,懸浮微粒,普通,4,0.39,81,97,43,15,3.6,41,3,2015-04-13 16:00
埔里,南投縣,50,,良好,1.5,0.43,60,35,26,10,2.2,161,3,2015-04-13 16:00
桃園,桃園市,71,臭氧,普通,2.9,0.49,85,61,29,14,1.1,117,3,2015-04-13 16:00
馬公,澎湖縣,63,臭氧,普通,2.7,0.25,75,53,22,3.6,4.4,84,3,2015-04-13 16:00
馬祖,連江縣,73,臭氧,普通,3.4,0.38,88,53,29,9.3,2.1,70,4,2015-04-13 16:00
基隆,基隆市,63,臭氧,普通,1.6,0.4,76,44,27,4.8,1,79,3,2015-04-13 16:00
崙背,雲林縣,64,臭氧,普通,3.3,0.31,77,78,39,11,4.8,72,3,2015-04-13 16:00
淡水,新北市,57,臭氧,普通,3.3,0.37,69,62,25,7.9,,,2,2015-04-13 16:00
麥寮,雲林縣,78,懸浮微粒,普通,3,0.28,82,126,36,7.8,6.5,149,3,2015-04-13 16:00
善化,臺南市,70,臭氧,普通,3.8,0.29,84,66,40,9.2,4.6,342,4,2015-04-13 16:00
復興,高雄市,62,懸浮微粒,普通,3.5,0.48,64,101,32,15,1.2,253,3,2015-04-13 16:00
湖口,新竹縣,63,臭氧,普通,2.2,0.35,75,64,28,11,3,54,3,2015-04-13 16:00
菜寮,新北市,50,,良好,2.2,0.6,57,57,27,17,3.2,93,2,2015-04-13 16:00
陽明,臺北市,59,臭氧,普通,3.1,0.34,71,41,29,3.2,,,3,2015-04-13 16:00
新竹,新竹市,66,臭氧,普通,2.9,0.33,80,64,35,11,2.4,51,3,2015-04-13 16:00
新店,新北市,56,臭氧,普通,8.3,0.5,67,65,42,17,2.1,71,3,2015-04-13 16:00
新莊,新北市,58,臭氧,普通,4.5,0.57,70,61,38,18,3.2,86,3,2015-04-13 16:00
新港,嘉義縣,70,臭氧,普通,2.9,0.28,84,89,28,5.4,4.4,284,3,2015-04-13 16:00
新營,臺南市,71,臭氧,普通,3.1,0.32,85,76,34,11,4.1,6.1,3,2015-04-13 16:00
楠梓,高雄市,73,臭氧,普通,3.3,0.34,88,82,37,12,3.4,319,3,2015-04-13 16:00
萬里,新北市,64,臭氧,普通,2.4,0.33,76,89,25,5.4,2.7,45,3,2015-04-13 16:00
萬華,臺北市,53,臭氧,普通,3.2,0.51,63,65,33,24,3.5,103,3,2015-04-13 16:00
嘉義,嘉義市,73,臭氧,普通,5.3,0.43,87,79,47,14,3.6,308,3,2015-04-13 16:00
彰化,彰化縣,70,臭氧,普通,2.6,0.38,85,61,28,10,4,11,3,2015-04-13 16:00
臺西,雲林縣,73,臭氧,普通,3.1,0.25,88,55,29,6.5,9,23,3,2015-04-13 16:00
臺東,臺東縣,50,,良好,2.5,0.41,60,55,29,9.2,3.3,80,2,2015-04-13 16:00
臺南,臺南市,69,臭氧,普通,2.5,0.36,83,98,32,9.9,3.6,313,3,2015-04-13 16:00
鳳山,高雄市,64,臭氧,普通,4.1,0.45,77,90,37,17,2.5,289,3,2015-04-13 16:00
潮州,屏東縣,59,懸浮微粒,普通,,0.36,,74,27,,3.1,229,3,2015-04-13 16:00
