SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,0,,,4.7,0.19,11,82,18,4.7,12,43,,5.3,.59,2015-08-07 22:00
三重,新北市,21,,良好,1.2,0.32,,20,0,9.7,,,1,22.26,12.56,2015-08-08 13:00
三義,苗栗縣,16,,良好,-0.2,0.1,20,10,2,1.1,1.7,5.9,1,2.4,1.3,2015-08-08 13:00
土城,新北市,21,,良好,1.3,0.1,25,10,1,3,4.6,158,1,4,.99,2015-08-08 13:00
士林,臺北市,0,,,1.1,0.07,25,,5,0.3,7.4,87,,.08,-.23,2015-08-08 03:00
大同,臺北市,24,,良好,1,0.2,,26,1,3.5,,,1,9.04,5.56,2015-08-08 13:00
大里,臺中市,15,,良好,2.3,0.23,18,10,0,7.7,1.4,39,,12.22,4.51,2015-08-08 13:00
大園,桃園市,0,,,,,3.3,,,,,,,,,2015-08-08 06:00
大寮,高雄市,0,,,1.5,0.11,18,28,24,2.3,0.4,255,,3.44,1.18,2015-08-08 09:00
小港,高雄市,60,懸浮微粒,普通,1.3,0.04,27,89,0,3.1,8.1,50,,3.65,.56,2015-08-08 13:00
中山,臺北市,22,,良好,1.9,0.2,27,10,,3.9,8.4,122,,6.01,2.1,2015-08-08 13:00
中壢,桃園市,17,,良好,1.1,0.43,20,21,1,6.3,3.5,260,1,13.91,7.57,2015-08-08 13:00
仁武,高雄市,51,懸浮微粒,普通,1.6,0.09,28,42,0,1.8,13,216,1,3,1.24,2015-08-08 13:00
斗六,雲林縣,68,懸浮微粒,普通,2.2,0.09,21,13,0,,4.8,173,1,,,2015-08-08 13:00
冬山,宜蘭縣,0,,,1.4,0.12,27,183,38,0.4,9.4,147,,2.71,2.27,2015-08-08 13:00
古亭,臺北市,21,,良好,1.1,0.14,26,17,,2.4,7.7,98,,3.71,1.28,2015-08-08 13:00
左營,高雄市,53,懸浮微粒,普通,1.9,0.1,26,47,4,3.1,10,228,1,3.96,.88,2015-08-08 13:00
平鎮,桃園市,19,,良好,1.1,0.13,23,13,6,3.9,7.3,233,1,5.18,1.27,2015-08-08 13:00
永和,新北市,23,,良好,0.6,0.1,27,10,2,2.1,8,105,1,3.77,1.67,2015-08-08 13:00
安南,臺南市,52,懸浮微粒,普通,1.7,0.06,25,32,8,2.3,13,92,1,3.54,1.25,2015-08-08 13:00
朴子,嘉義縣,76,懸浮微粒,普通,2.1,0.18,21,69,8,2,,240,1,3.8,1.8,2015-08-08 13:00
汐止,新北市,25,,良好,2.3,0.12,30,9,3,3,5.6,89,1,4.17,1.21,2015-08-08 13:00
竹山,南投縣,16,,良好,2,0.21,16,6,1,6.1,1.3,53,1,6.89,.8,2015-08-08 13:00
竹東,新竹縣,14,,良好,3,0.17,17,9,0,2.6,0.9,106,,4.33,1.71,2015-08-08 13:00
西屯,臺中市,24,,良好,1,0.06,21,13,5,5.6,1.5,110,1,7.76,2.15,2015-08-08 13:00
沙鹿,臺中市,28,,良好,1.5,0.19,19,10,,7.1,2.5,272,,9.82,2.72,2015-08-08 13:00
宜蘭,宜蘭縣,54,懸浮微粒,普通,1.4,0.04,30,75,8,1.7,0.5,138,1,2.09,.41,2015-08-08 13:00
忠明,臺中市,16,,良好,1.8,0.2,19,5,5,7.7,1.1,67,1,10.41,2.76,2015-08-08 13:00
松山,臺北市,26,,良好,1.5,0.13,31,9,8,2.2,3.9,104,1,4.41,2.19,2015-08-08 13:00
板橋,新北市,20,,良好,1.4,0.14,24,13,4,5.6,3.4,125,1,8.02,2.44,2015-08-08 13:00
林口,新北市,24,,良好,1.5,0.1,28,10,0,3.4,6.9,107,1,4.38,1.03,2015-08-08 13:00
林園,高雄市,0,,,5,0.03,11,50,14,7.4,13,303,,10.12,2.71,2015-08-08 05:00
花蓮,花蓮縣,0,,,1.6,0.07,24,34,8,1,10,93,,2.12,1.08,2015-08-08 01:00
金門,金門縣,41,,良好,0.7,0.08,26,29,4,2.5,8.2,295,1,3.9,1.41,2015-08-08 13:00
前金,高雄市,56,懸浮微粒,普通,1.4,0.12,25,62,4,3.7,9.9,213,1,4.73,.99,2015-08-08 13:00
前鎮,高雄市,58,懸浮微粒,普通,1.2,0.12,13,70,9,23,4.5,181,1,40.27,17.38,2015-08-08 13:00
南投,南投縣,29,,良好,1.3,0.21,19,6,0,5.9,1,123,,7.15,1.3,2015-08-08 13:00
屏東,屏東縣,34,,良好,1.2,0.08,26,28,7,1.8,9.9,225,1,2.84,1.04,2015-08-08 13:00
恆春,屏東縣,52,懸浮微粒,普通,1.9,0.17,41,59,24,0,15,228,2,.13,.1,2015-08-08 13:00
美濃,高雄市,0,,,,,,,,,7.8,272,,,,2015-08-08 08:00
苗栗,苗栗縣,17,,良好,1.1,0.25,18,21,0,6.7,1.2,337,,9.14,2.47,2015-08-08 13:00
埔里,南投縣,17,,良好,1.7,0.18,20,7,1,5.4,2.2,187,1,7.58,2.22,2015-08-08 13:00
桃園,桃園市,0,,,1,0.12,23,8,7,2,5.5,99,,3.2,1.17,2015-08-08 03:00
馬公,澎湖縣,22,,良好,0.6,0.07,26,13,8,0.5,12,286,1,1.16,.71,2015-08-08 13:00
馬祖,連江縣,57,懸浮微粒,普通,3.9,0.09,21,79,4,2.5,15,191,1,2.92,.4,2015-08-08 12:00
基隆,基隆市,31,,良好,1.3,0.08,35,14,5,1.9,7.8,105,1,2.98,1.09,2015-08-08 13:00
崙背,雲林縣,0,,,0.3,0.06,16,653,39,1.9,12,124,,2.06,.16,2015-08-08 02:00
淡水,新北市,0,,,,,1.5,,,,,,,,,2015-08-08 06:00
麥寮,雲林縣,0,,,1,0.06,15,351,30,1.4,13,123,,1.74,.3,2015-08-07 23:00
善化,臺南市,0,,,1.1,0.09,24,26,2,4.5,18,233,,5.83,1.33,2015-08-08 13:00
復興,高雄市,52,懸浮微粒,普通,1.6,0.12,2.6,61,5,20,3.4,246,1,32.49,12.3,2015-08-08 13:00
湖口,新竹縣,0,,,4.3,0.2,21,29,0,6.3,3.5,235,,6.33,.08,2015-08-08 13:00
菜寮,新北市,17,,良好,1.3,0.16,21,13,0,4.2,2.5,228,,4.38,.23,2015-08-08 13:00
陽明,臺北市,0,,,1.3,0.08,19,25,0,-0.4,,,,.8,1.24,2015-08-08 00:00
新竹,新竹市,16,,良好,1.4,0.35,20,13,7,6.4,2.3,257,1,8.85,2.47,2015-08-08 13:00
新店,新北市,22,,良好,1.2,0.14,26,11,4,1.9,,125,1,3.47,1.53,2015-08-08 13:00
新莊,新北市,0,,,1.3,0.15,25,6,0,3.2,7.2,99,,4.01,.82,2015-08-08 13:00
新港,嘉義縣,0,,,1.6,0.08,20,420,13,-0.3,13,300,,1.51,1.81,2015-08-08 04:00
新營,臺南市,58,懸浮微粒,普通,1.6,0.1,23,37,5,2.6,9.6,248,1,3.92,1.37,2015-08-08 13:00
楠梓,高雄市,0,,,1.6,0.08,16,103,3,1.6,9.6,289,,2.09,.52,2015-08-08 03:00
萬里,新北市,0,,,1.9,0.12,36,,2,1,11,1,,2.04,1.01,2015-08-08 13:00
萬華,臺北市,25,,良好,1.5,0.14,30,7,5,2.4,6.3,99,1,3.98,1.58,2015-08-08 13:00
嘉義,嘉義市,56,懸浮微粒,普通,1.4,0.11,22,22,11,0.9,11,227,2,2.56,1.66,2015-08-08 13:00
彰化,彰化縣,0,,,-0.1,0.04,23,147,10,0.2,13,95,,.61,.36,2015-08-08 05:00
臺西,雲林縣,0,,,2.8,0.05,13,67,10,3.4,20,51,,4.88,1.5,2015-08-07 23:00
臺東,臺東縣,39,,良好,1.2,0.19,23,42,4,2.6,5.5,194,1,4.8,2.21,2015-08-08 13:00
臺南,臺南市,51,懸浮微粒,普通,0.8,0.15,25,51,7,2,12,242,1,3.24,1.26,2015-08-08 13:00
鳳山,高雄市,0,,,1.5,0.08,18,75,5,0.6,8.9,293,,1.61,1.03,2015-08-08 06:00
潮州,屏東縣,38,,良好,1.3,0.11,25,35,9,1.1,8.5,241,1,2.27,1.21,2015-08-08 13:00
線西,彰化縣,0,,,2.6,0.13,19,15,8,4.6,2.7,46,,6.23,1.62,2015-08-08 10:00
橋頭,高雄市,0,,,2,0.06,22,33,,1.2,16,110,,2.69,1.47,2015-08-08 11:00
頭份,苗栗縣,20,,良好,2.4,0.28,25,16,0,6.5,2.3,282,,8.95,2.5,2015-08-08 13:00
龍潭,桃園市,0,,,3.9,0.29,9.3,35,10,7.5,4.1,48,,14.87,7.39,2015-08-07 11:00
