SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,64,懸浮微粒,普通,3.1,0.35,63,94,25,7.6,6,121,2,9.25,1.67,2015-12-12 15:00
關山,臺東縣,32,,良好,1.1,,38,28,9,3.5,2.4,65,1,5.61,2.13,2015-12-12 15:00
馬公,澎湖縣,42,,良好,2.2,0.31,51,27,24,2.3,5.3,91,2,3.31,1.01,2015-12-12 15:00
金門,金門縣,0,,,4.2,0.53,50,,,9.6,4.1,53,,11.4,1.83,2015-12-12 15:00
馬祖,連江縣,62,懸浮微粒,普通,2.4,0.56,48,67,51,4.9,4.9,55,7,7.06,2.21,2015-12-12 15:00
埔里,南投縣,53,臭氧,普通,0.4,0.46,64,34,22,17,3.3,285,2,18.29,1.23,2015-12-12 15:00
復興,高雄市,61,懸浮微粒,普通,2.9,0.59,65,61,39,17,1,278,4,18.81,1.75,2015-12-12 15:00
永和,新北市,28,,良好,1.2,0.49,33,22,15,14,3.1,96,2,20.52,6.92,2015-12-12 15:00
竹山,南投縣,48,,良好,6.7,0.41,50,55,32,15,1.4,296,3,16.79,1.38,2015-12-12 15:00
中壢,桃園市,43,,良好,2,0.65,30,42,13,22,1.7,101,2,32.14,10.38,2015-12-12 15:00
三重,新北市,0,,,3.8,1.44,,48,17,36,,,,91.33,55.69,2015-12-12 15:00
冬山,宜蘭縣,32,,良好,1.3,0.26,38,21,11,7.4,1.1,251,1,9.16,1.75,2015-12-12 15:00
宜蘭,宜蘭縣,0,,,1.6,0.38,35,,,8.6,1.2,316,,9.46,.86,2015-12-12 15:00
陽明,臺北市,38,,良好,1.2,0.22,46,2,0,1.6,,,1,2.43,.85,2015-12-12 15:00
花蓮,花蓮縣,38,,良好,0.7,0.33,46,17,13,7,4,55,2,7.2,.23,2015-12-12 15:00
臺東,臺東縣,36,,良好,1.2,0.38,43,31,10,6.9,3.2,86,1,9.01,2.12,2015-12-12 15:00
恆春,屏東縣,44,,良好,1,0.16,52,29,10,1.5,9.7,33,1,3.32,1.81,2015-12-12 15:00
潮州,屏東縣,89,臭氧,普通,8.2,0.57,106,69,40,20,2.3,236,3,20.96,1.1,2015-12-12 15:00
屏東,屏東縣,69,臭氧,普通,2.9,0.54,83,45,17,14,2.6,280,2,15.22,1.23,2015-12-12 15:00
小港,高雄市,63,懸浮微粒,普通,5.2,0.42,49,75,53,32,3,279,5,34.44,2.52,2015-12-12 15:00
前鎮,高雄市,56,懸浮微粒,普通,4.1,0.52,63,57,17,22,1.5,299,3,24.98,2.98,2015-12-12 15:00
前金,高雄市,62,懸浮微粒,普通,3.5,0.4,73,64,39,10,3,317,4,12,1.8,2015-12-12 15:00
左營,高雄市,66,懸浮微粒,普通,3.6,0.33,71,73,33,8.4,4,302,5,10.2,1.85,2015-12-12 15:00
楠梓,高雄市,68,懸浮微粒,普通,3.8,0.48,64,89,27,16,2.9,305,3,17.95,1.79,2015-12-12 15:00
林園,高雄市,63,臭氧,普通,5.6,0.34,76,27,14,12,2.7,280,4,13.47,1.43,2015-12-12 15:00
大寮,高雄市,70,臭氧,普通,4.8,0.57,84,84,45,25,1.7,248,4,27.6,2.93,2015-12-12 15:00
鳳山,高雄市,64,懸浮微粒,普通,3.3,0.68,68,87,33,23,1.7,279,3,27.98,4.81,2015-12-12 15:00
仁武,高雄市,68,懸浮微粒,普通,3.8,0.46,51,86,38,22,2.2,277,4,24.72,2.46,2015-12-12 15:00
橋頭,高雄市,65,懸浮微粒,普通,4.6,0.46,59,81,35,17,3.1,302,4,19.66,2.89,2015-12-12 15:00
美濃,高雄市,56,臭氧,普通,2.3,0.32,68,37,27,8.8,1.3,302,2,10.27,1.5,2015-12-12 15:00
臺南,臺南市,52,懸浮微粒,普通,2.8,0.39,58,41,27,12,2.5,350,3,13.3,1.44,2015-12-12 15:00
安南,臺南市,52,懸浮微粒,普通,3.4,0.31,59,42,28,7.7,3,344,3,7.78,.12,2015-12-12 15:00
善化,臺南市,51,懸浮微粒,普通,7.7,0.38,53,49,24,18,3.4,316,3,21.13,2.83,2015-12-12 15:00
新營,臺南市,53,懸浮微粒,普通,4.4,0.36,58,54,21,11,3.1,2.3,3,14.17,3.5,2015-12-12 15:00
嘉義,嘉義市,52,懸浮微粒,普通,3.8,0.43,50,64,32,14,3,316,3,16.19,2.14,2015-12-12 15:00
臺西,雲林縣,52,臭氧,普通,2.2,0.34,63,45,22,6.5,7.6,28,2,7.96,1.49,2015-12-12 15:00
朴子,嘉義縣,52,臭氧,普通,2.8,0.31,62,60,19,8.1,3.2,337,2,9.88,1.74,2015-12-12 15:00
新港,嘉義縣,53,懸浮微粒,普通,1.8,0.33,61,56,21,6.7,2.6,295,2,7.84,1.1,2015-12-12 15:00
崙背,雲林縣,43,,良好,4,0.35,52,37,21,11,3.5,44,3,12.17,1.47,2015-12-12 15:00
斗六,雲林縣,45,,良好,5.3,0.39,52,42,18,13,2,12,2,15,1.92,2015-12-12 15:00
南投,南投縣,0,,,3.9,0.47,46,51,21,16,2.1,307,,20.73,4.64,2015-12-12 15:00
二林,彰化縣,38,,良好,13,0.58,46,42,31,22,4,155,3,25.01,3.36,2015-12-12 15:00
線西,彰化縣,44,,良好,7.4,0.71,50,59,22,16,4.9,50,2,17.68,1.93,2015-12-12 15:00
彰化,彰化縣,41,,良好,4.7,0.48,50,40,22,15,3.4,314,2,17.59,2.56,2015-12-12 15:00
西屯,臺中市,45,,良好,3,0.36,54,28,18,13,2.8,34,2,14.62,1.88,2015-12-12 15:00
忠明,臺中市,38,,良好,2.4,0.4,45,29,16,16,2.1,47,2,18.41,2.91,2015-12-12 15:00
大里,臺中市,42,,良好,1.9,0.39,51,35,15,14,1.5,38,2,16.48,2.07,2015-12-12 15:00
沙鹿,臺中市,44,,良好,2.6,0.39,53,45,31,12,4.3,325,2,13.82,1.68,2015-12-12 15:00
豐原,臺中市,39,,良好,3.7,0.45,46,27,8,15,1.6,11,1,17.45,2.66,2015-12-12 15:00
三義,苗栗縣,44,,良好,2.9,0.34,53,31,16,9.5,3.5,49,1,11.42,1.92,2015-12-12 15:00
苗栗,苗栗縣,34,,良好,4,0.41,38,56,18,17,2.2,27,2,20.45,3.33,2015-12-12 15:00
頭份,苗栗縣,38,,良好,2.9,0.43,45,31,16,11,3,64,2,13.53,2.3,2015-12-12 15:00
新竹,新竹市,36,,良好,1.4,0.48,43,23,11,12,3.5,70,2,14.13,2.33,2015-12-12 15:00
竹東,新竹縣,30,,良好,1.9,0.37,36,18,8,11,1.8,47,1,13.44,2.32,2015-12-12 15:00
湖口,新竹縣,34,,良好,2.8,0.31,41,21,6,9.3,6.1,60,1,11.76,2.46,2015-12-12 15:00
龍潭,桃園市,29,,良好,2,0.39,35,24,7,11,4.1,55,1,14.22,3.14,2015-12-12 15:00
平鎮,桃園市,32,,良好,1.9,0.37,35,39,7,10,2.7,63,1,13.16,3.05,2015-12-12 15:00
觀音,桃園市,49,,良好,5.5,0.24,41,44,,7.7,6.2,78,,9.09,1.34,2015-12-12 15:00
大園,桃園市,32,,良好,3.6,0.27,35,36,17,11,5.6,74,2,14.77,3.75,2015-12-12 15:00
大同,臺北市,54,懸浮微粒,普通,3.6,0.76,,55,21,25,,,2,48.05,22.66,2015-12-12 15:00
松山,臺北市,34,,良好,1.5,0.42,22,33,15,23,2.2,78,2,29.02,5.74,2015-12-12 15:00
古亭,臺北市,39,,良好,1.3,0.42,28,47,4,16,2.8,90,1,20.32,4.71,2015-12-12 15:00
萬華,臺北市,25,,良好,2.3,0.41,26,29,17,21,4.5,99,2,28,7.37,2015-12-12 15:00
中山,臺北市,29,,良好,3.2,0.55,21,26,17,25,2.9,104,2,35.68,10.43,2015-12-12 15:00
士林,臺北市,32,,良好,1.9,0.29,39,25,10,6.9,3.1,118,2,8.98,2.1,2015-12-12 15:00
淡水,新北市,31,,良好,1.7,0.28,37,22,10,4.8,,,1,6.2,1.41,2015-12-12 15:00
林口,新北市,36,,良好,3,0.3,37,33,12,11,4.9,70,2,16.15,4.81,2015-12-12 15:00
菜寮,新北市,30,,良好,3.8,0.39,26,27,9,14,3.2,96,2,16.86,2.63,2015-12-12 15:00
新莊,新北市,29,,良好,1.8,0.37,34,23,9,12,6.3,65,2,14.45,2.72,2015-12-12 15:00
板橋,新北市,33,,良好,1.6,0.41,35,29,17,14,3.2,62,2,17.68,3.87,2015-12-12 15:00
土城,新北市,32,,良好,1.4,0.35,39,26,15,8.1,2.3,255,2,10.87,2.75,2015-12-12 15:00
新店,新北市,26,,良好,1.6,0.32,32,22,16,7.8,7.2,86,2,10.95,3.17,2015-12-12 15:00
萬里,新北市,49,,良好,0.4,0.23,45,42,14,4.5,5.8,55,2,6.19,1.69,2015-12-12 15:00
汐止,新北市,30,,良好,1.9,0.35,25,28,18,18,2.4,31,2,20.36,2.27,2015-12-12 15:00
基隆,基隆市,32,,良好,1.1,0.3,38,24,16,6.1,1.9,77,2,7.02,.89,2015-12-12 15:00
桃園,桃園市,0,,,1.1,0.44,34,31,14,14,4.2,105,,17.88,4.25,2015-12-12 11:00
